"GeneNames" "GeneIndex" "ReferenceFreq"
"YOR175C" 863 0.0011
"YOL052C" 688 0.001
"YIL121W" 4105 0.0011
"YDL161W" 58 8e-04
"YGR147C" 1315 0.0016
"YMR044W" 2284 0.0011
"YGL224C" 1049 0.0018
"YDR348C" 453 0.0012
"YDL150W" 65 6e-04
"YOL115W" 634 0.0012
"YOL068C" 673 0.0016
"YPL071C" 1949 0.0012
"YPL169C" 1876 0.0012
"YML027W" 2225 9e-04
"YNL315C" 2832 0.0011
"YDL177C" 46 0.0016
"YMR010W" 2255 7e-04
"YNL181W" 2936 0.0012
"YOR057W" 771 0.0012
"YPL252C" 1814 0.001
"YLR129W" 1568 8e-04
"YIL011W" 4188 0.0014
"YAL040C" 4439 9e-04
"YJR032W" 3315 0.001
"YKL006C.A" 3577 0.001
"YOR132W" 830 0.0018
"YMR264W" 2447 0.0015
"YBL029C.A" 2553 0.0011
"YDR140W" 285 0.0012
"YCR028C" 4293 0.0012
"YBR207W" 2746 0.0012
"YLL061W" 1432 8e-04
"YER157W" 3858 8e-04
"YLR195C" 1613 8e-04
"YLR397C" 1753 0.0018
"YPL108W" 1916 0.0015
"YBR004C" 2581 0.0012
"YGR184C" 1347 0.0012
"YDR333C" 441 9e-04
"YML072C" 2192 0.0016
"YBR218C" 2754 0.0014
"YER071C" 3785 0.0013
"YJL208C" 3142 9e-04
"YDR162C" 305 0.0018
"YDR034C" 208 0.0018
"YEL032W" 3701 0.0011
"YCL029C" 4253 6e-04
"YJR074W" 3348 0.0011
"YJR050W" 3327 0.0012
"YML075C" 2189 0.001
"YGR076C" 1261 0.0012
"YHR197W" 4060 8e-04
"YOR042W" 762 0.0014
"YBR262C" 2790 8e-04
"YIL115C" 4110 7e-04
"YML129C" 2146 0.0015
"YPL241C" 1824 0.001
"YLR033W" 1496 0.001
"YHR074W" 3969 0.0013
"YBR255C.A" 2784 0.0018
"YBR029C" 2601 9e-04
"YHR117W" 4001 0.0012
"YDR527W" 591 0.0013
"YIL153W" 4079 0.0019
"YNL180C" 2937 0.001
"YDR308C" 417 0.0018
"YKL018W" 3565 5e-04
"YNR020C" 3099 0.0015
"YKR007W" 3589 0.0017
"YNL026W" 3065 7e-04
"YHR169W" 4042 0.0011
"YPL057C" 1960 7e-04
"YKL087C" 3510 0.0015
"YKL138C" 3473 6e-04
"YGL106W" 1130 0.0011
"YER118C" 3824 0.0014
"YDR312W" 421 0.0011
"YLR002C" 1471 8e-04
"YPR176C" 2127 4e-04
"YNL173C" 2942 0.001
"YOL147C" 609 6e-04
"YBR198C" 2738 8e-04
"YDL195W" 31 5e-04
"YKR087C" 3656 0.0017
"YOR194C" 874 0.001
"YBR170C" 2719 0.0013
"YER052C" 3769 0.0014
"YIL137C" 4092 0.0011
"YGR133W" 1306 8e-04
"YFL008W" 4368 8e-04
"YEL060C" 3678 9e-04
"YDR090C" 253 0.0014
"YKR062W" 3633 5e-04
"YDL207W" 21 0.0011
"YJL110C" 3215 9e-04
"YDL217C" 15 0.0011
"YCL058W.A" 4228 0.0018
"YMR039C" 2279 0.0014
"YBR022W" 2595 0.0016
"YOR326W" 985 9e-04
"YER064C" 3780 0.0021
"YBR110W" 2672 9e-04
"YIL008W" 4192 0.0015
"YMR311C" 2486 0.0015
"YDL145C" 68 5e-04
"YDL112W" 99 0.0013
"YOR002W" 730 9e-04
"YGR193C" 1355 0.001
"YOR221C" 895 0.0013
"YGR191W" 1353 0.001
"YGL210W" 1057 0.0013
"YDR374W.A" 475 5e-04
"YER067W" 3782 0.0014
"YJL207C" 3143 0.0018
"YOR126C" 824 9e-04
"YBR279W" 2805 8e-04
"YML030W" 2223 0.0011
"YDR234W" 361 5e-04
"YMR153W" 2358 0.001
"YGL047W" 1178 5e-04
"YBR254C" 2782 9e-04
"YDR456W" 537 9e-04
"YJR042W" 3320 0.001
"YOR075W" 785 6e-04
"YGR198W" 1360 0.0011
"YML038C" 2217 0.0011
"YGL209W" 1058 5e-04
"YNL088W" 3010 0.001
"YHR078W" 3973 0.0013
"YML070W" 2194 0.0011
"YJL079C" 3238 0.0011
"YFL007W" 4369 6e-04
"YER002W" 3727 8e-04
"YML097C" 2174 0.001
"YAL008W" 4468 6e-04
"YGL072C" 1158 8e-04
"YBR137W" 2693 0.0011
"YDR411C" 508 0.0013
"YHR041C" 3942 8e-04
"YDR516C" 583 0.0012
"YKR100C" 3669 0.0011
"YJL020C" 3282 0.001
"YNL219C" 2910 0.0018
"YFR024C.A" 4392 0.0014
"YNL313C" 2834 0.0011
"YJL003W" 3293 0.001
"YGR283C" 1425 8e-04
"YDL045W.A" 153 0.0014
"YBR146W" 2701 0.0011
"YPL245W" 1820 6e-04
"YDR059C" 225 0.0012
"YIL088C" 4132 7e-04
"YBR287W" 2811 0.0014
"YOR094W" 800 0.0017
"YIL139C" 4090 0.0013
"YGL196W" 1067 8e-04
"YPR138C" 2098 0.0014
"YJL081C" 3236 0.0011
"YPL105C" 1919 0.0011
"YDR175C" 317 9e-04
"YOL144W" 612 0.0012
"YHR030C" 3932 0.0014
"YDR405W" 504 0.0012
"YKL035W" 3550 5e-04
"YHR027C" 3929 6e-04
"YPL101W" 1922 0.0013
"YLR168C" 1592 0.001
"YMR129W" 2343 0.0011
"YDR097C" 256 0.0011
"YKR079C" 3648 0.0011
"YPR148C" 2107 0.0016
"YER105C" 3815 0.0013
"YER163C" 3862 0.0017
"YOR065W" 778 6e-04
"YMR061W" 2294 4e-04
"YGL129C" 1113 0.0011
"YCR005C" 4274 0.0021
"YPL034W" 1975 0.0012
"YMR233W" 2422 6e-04
"YML126C" 2148 0.0015
"YDL144C" 69 9e-04
"YNR037C" 3115 0.0015
"YHL004W" 3903 0.0012
"YHR113W" 3999 8e-04
"YOL124C" 627 0.0011
"YOR357C" 1005 0.0016
"YEL037C" 3696 0.001
"YER161C" 3860 8e-04
"YKL122C" 3483 6e-04
"YDR279W" 391 0.0014
"YLR212C" 1625 0.0011
"YDR366C" 467 9e-04
"YGR222W" 1381 0.0014
"YGR049W" 1246 0.002
"YMR208W" 2399 0.0011
"YIL157C" 4075 8e-04
"YKL029C" 3554 0.0014
"YHR204W" 4066 9e-04
"YIR034C" 4220 0.0012
"YER027C" 3752 0.0021
"YFR037C" 4404 0.0016
"YGL252C" 1027 0.0014
"YLR437C" 1781 7e-04
"YGR186W" 1349 0.001
"YMR197C" 2391 7e-04
"YOL021C" 710 0.001
"YHR127W" 4008 6e-04
"YER172C" 3869 0.001
"YOR246C" 915 0.001
"YGR130C" 1304 0.0011
"YJR116W" 3379 6e-04
"YMR239C" 2428 0.0011
"YDR449C" 531 0.0011
"YNL102W" 2999 7e-04
"YDR302W" 411 0.0011
"YBL042C" 2539 0.0014
"YCR093W" 4335 0.0013
"YGL039W" 1183 0.0012
"YLR360W" 1725 9e-04
"YER034W" 3757 0.002
"YDR144C" 289 0.0015
"YHR123W" 4007 0.001
"YJR082C" 3353 0.0013
"YIL090W" 4131 0.0012
"YIL114C" 4111 8e-04
"YPL001W" 2001 0.0014
"YJL109C" 3216 0.0011
"YCL018W" 4257 0.0016
"YCL054W" 4233 0.0016
"YPR019W" 2013 0.0012
"YML098W" 2173 0.001
"YIL026C" 4177 0.0011
"YGL079W" 1153 9e-04
"YMR296C" 2473 0.0013
"YOR036W" 757 6e-04
"YDR031W" 205 0.0019
"YNL259C" 2877 0.0011
"YOL006C" 724 6e-04
"YPL022W" 1984 0.001
"YGL004C" 1209 0.0011
"YBL023C" 2559 0.001
"YAR003W" 4476 0.001
"YPL047W" 1968 0.0016
"YNL305C" 2842 7e-04
"YDL010W" 176 8e-04
"YGL010W" 1204 0.0013
"YBR093C" 2659 7e-04
"YMR014W" 2259 0.0014
"YDL085C.A" 122 0.0011
"YOR020W.A" 746 0.0011
"YGR048W" 1245 0.0012
"YPR139C" 2099 4e-04
"YMR089C" 2314 8e-04
"YEL024W" 3706 0.0013
"YEL065W" 3675 0.001
"YBR271W" 2798 7e-04
"YEL022W" 3708 9e-04
"YLR342W" 1711 8e-04
"YJL060W" 3255 0.001
"YCR020W.B" 4286 0.001
"YER152C" 3854 9e-04
"YDR472W" 550 0.0013
"YNR052C" 3128 0.0012
"YLR351C" 1717 7e-04
"YKL150W" 3462 0.0012
"YBR236C" 2767 0.0013
"YGL061C" 1167 0.0014
"YHR059W" 3955 8e-04
"YML093W" 2177 0.001
"YDR073W" 237 0.0012
"YGL122C" 1117 0.0015
"YGL049C" 1176 0.0012
"YJL029C" 3277 0.001
"YJL133C.A" 3196 0.0016
"YBR162W.A" 2712 0.0012
"YJL194W" 3152 0.0012
"YBR274W" 2801 0.001
"YPR198W" 2142 0.0015
"YDR232W" 359 0.0011
"YKL195W" 3425 9e-04
"YLR407W" 1760 0.0015
"YNL262W" 2875 0.001
"YJR067C" 3342 0.0011
"YDR477W" 554 7e-04
"YOL094C" 653 6e-04
"YCL025C" 4256 0.0011
"YNL138W.A" 2969 0.0013
"YOR056C" 770 9e-04
"YLR188W" 1606 0.0013
"YAL020C" 4458 6e-04
"YBR281C" 2807 0.001
"YBL006C" 2573 0.001
"YLR427W" 1774 8e-04
"YBL035C" 2547 0.0014
"YNL191W" 2928 9e-04
"YFL041W" 4347 0.0015
"YJL050W" 3264 9e-04
"YHR037W" 3937 9e-04
"YKL098W" 3500 0.0012
"YMR059W" 2292 0.0015
"YGL077C" 1155 0.0012
"YOR158W" 850 0.0014
"YPR058W" 2043 0.001
"YMR184W" 2379 0.001
"YBR135W" 2692 8e-04
"YBL022C" 2560 6e-04
"YNL283C" 2861 0.0015
"YJR118C" 3381 0.0018
"YBR142W" 2698 0.0016
"YFR021W" 4391 0.0013
"YPR161C" 2113 0.001
"YNL001W" 3082 0.0011
"YCL008C" 4265 8e-04
"YOR181W" 866 0.0014
"YHR216W" 4071 0.0014
"YPL032C" 1976 0.0015
"YPR067W" 2048 0.0012
"YNR051C" 3127 0.0015
"YOL007C" 723 0.0016
"YLR078C" 1529 0.0017
"YPL176C" 1870 8e-04
"YOL159C.A" 603 4e-04
"YJR096W" 3363 0.0011
"YGL157W" 1092 3e-04
"YGL084C" 1149 0.0013
"YGL142C" 1103 0.0014
"YOR110W" 812 0.0012
"YPL195W" 1858 0.0014
"YLR090W" 1539 0.0012
"YKL120W" 3484 0.0016
"YHR106W" 3992 0.001
"YKL157W" 3456 8e-04
"YDL123W" 90 0.0014
"YHR187W" 4051 0.001
"YJL172W" 3170 0.0011
"YNR041C" 3119 8e-04
"YKL184W" 3434 8e-04
"YJR055W" 3331 9e-04
"YKR038C" 3613 0.0013
"YKR002W" 3585 0.0019
"YIL009C.A" 4190 0.0011
"YIL039W" 4166 7e-04
"YER183C" 3877 0.0011
"YMR179W" 2374 6e-04
"YLR201C" 1618 0.0017
"YJL076W" 3241 7e-04
"YBR087W" 2653 0.0013
"YHR043C" 3944 0.0015
"YLR089C" 1538 0.0014
"YOL103W" 644 0.0012
"YOL093W" 654 0.0014
"YBR074W" 2639 0.0017
"YOR265W" 932 0.0011
"YMR156C" 2360 0.0012
"YOR160W" 852 8e-04
"YDR347W" 452 0.0013
"YDR460W" 541 0.0019
"YOR241W" 911 0.0011
"YNL121C" 2985 0.0011
"YMR193W" 2386 8e-04
"YNL182C" 2935 6e-04
"YKR008W" 3590 9e-04
"YOR131C" 829 0.0013
"YPR029C" 2021 0.0017
"YOL090W" 656 0.0018
"YDR248C" 372 9e-04
"YGR081C" 1266 8e-04
"YJR125C" 3387 0.0017
"YPL215W" 1843 0.001
