"GeneNames" "GeneIndex" "ReferenceFreq"
"YJR007W" 1564 0.0011
"YDR372C" 227 0.0018
"YDR059C" 122 0.0027
"YJL012C" 1556 0.0022
"YCR002C" 2081 0.0019
"YHR209W" 1977 0.003
"YJL002C" 1560 0.0025
"YER119C" 1847 0.0022
"YIL145C" 1986 0.0017
"YKL058W" 1683 0.0024
"YKL104C" 1663 0.0016
"YDL237W" 3 0.0025
"YMR121C" 1103 0.0023
"YGR082W" 605 0.0018
"YJL111W" 1528 0.0028
