"GeneNames" "GeneIndex" "ReferenceFreq"
"YHR181W" 2337 0.0017
"YOR251C" 528 0.0016
"YPL206C" 1068 0.002
"YPL232W" 1054 0.0021
"YDR007W" 117 0.0021
"YLR231C" 942 0.0025
"YLL026W" 839 0.0018
"YIL088C" 2382 0.0012
"YOR253W" 530 0.0017
"YBL058W" 1454 0.002
"YER112W" 2206 0.0016
"YDL198C" 20 0.0015
"YER021W" 2152 0.0021
"YKL039W" 2042 0.002
"YMR089C" 1332 0.0025
"YER036C" 2162 0.0024
"YCL050C" 2439 0.0015
"YDL134C" 49 0.0015
"YJL189W" 1822 0.0014
"YIL065C" 2393 0.0019
"YPR011C" 1156 0.0011
"YJL148W" 1840 0.0025
"YOR052C" 437 0.0022
"YAR015W" 2577 0.0022
"YNL305C" 1641 0.0023
"YBR251W" 1607 0.0016
"YJL172W" 1831 0.0014
"YDR329C" 260 0.0025
"YLR258W" 953 0.0022
"YER050C" 2169 0.0018
"YBR091C" 1539 0.0022
"YBR154C" 1569 0.0012
"YDR508C" 340 0.0021
"YAR027W" 2578 0.0027
"YBL036C" 1467 0.0015
"YNL274C" 1654 0.0016
"YGL231C" 597 0.0019
"YDR372C" 279 0.002
"YEL011W" 2134 0.0014
"YER080W" 2190 0.0017
"YKR035W.A" 2078 0.0021
"YGR063C" 720 0.0025
"YDR388W" 293 0.0022
"YDL204W" 16 0.0023
"YDR322W" 257 0.0024
"YCR034W" 2476 0.0011
"YPL273W" 1036 0.003
"YDR045C" 134 0.0022
"YKL009W" 2055 0.0014
"YJL080C" 1865 0.0022
"YPL156C" 1089 0.0022
"YKL137W" 1999 0.0021
"YLR179C" 917 0.0019
"YER100W" 2202 0.0021
"YKL077W" 2024 0.0018
"YDR231C" 218 0.0012
"YIL156W.B" 2356 0.0018
"YFL034C.A" 2503 0.0021
"YDR084C" 155 0.0012
"YDL099W" 68 0.0016
"YDL200C" 19 0.0022
"YKL167C" 1982 0.0022
"YLR028C" 862 0.0023
"YDR405W" 301 0.0023
"YLR186W" 921 0.0027
"YKL058W" 2032 0.002
"YPR002W" 1150 0.0015
"YER006W" 2143 0.0016
"YOL005C" 415 0.0018
"YPL215W" 1065 0.0027
"YAL023C" 2564 0.0017
"YMR038C" 1314 0.002
"YKL187C" 1970 0.0015
"YOL030W" 404 0.002
"YDL213C" 11 0.0018
"YER010C" 2146 0.0019
"YBR014C" 1493 0.0015
"YHL032C" 2243 0.0015
