"GeneNames" "GeneIndex" "ReferenceFreq"
"YPL118W" 1004 0.0017
"YER103W" 2027 0.0027
"YLR220W" 855 0.0023
"YLR438C.A" 938 0.0019
"YDR091C" 149 0.0026
"YEL044W" 1942 0.0025
"YBR126W.B" 1411 0.0019
"YOR374W" 542 0.0017
"YCL050C" 2251 0.0017
"YKL186C" 1805 0.0018
"YOR085W" 415 0.0019
"YEL040W" 1944 0.0027
"YPL057C" 1029 0.0029
"YMR205C" 1259 0.0027
"YMR173W.A" 1243 0.0018
"YML092C" 1145 0.0024
"YIL121W" 2186 0.0025
"YIL021W" 2222 0.0012
"YOR128C" 435 0.0013
"YNL180C" 1541 0.0023
"YOR270C" 501 0.0028
"YJR076C" 1758 0.0021
"YOL123W" 339 0.0027
"YPR148C" 1106 0.0024
"YAL023C" 2368 0.0013
"YER069W" 2005 0.0018
"YOR355W" 535 0.0026
"YMR049C" 1202 0.0021
"YKL145W" 1823 0.0019
"YBL076C" 1318 0.0027
"YKL013C" 1879 0.0022
"YJR088C" 1763 0.0016
"YGR054W" 652 0.0017
"YAL046C" 2356 0.0024
"YMR012W" 1191 0.002
"YMR315W" 1308 0.0024
"YOR253W" 492 0.0028
"YGR267C" 744 0.0022
"YGR116W" 675 0.0019
"YLR414C" 931 0.0019
"YJL178C" 1661 0.002
"YNL134C" 1561 0.0018
"YGR210C" 721 0.0026
"YGR033C" 647 0.0019
"YER125W" 2037 0.0021
