"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDR099W","YDR099W","NS",1,1,1,0.039485863517325,0.416064006321443,0.512562997923038,0.957352594193301,0.0991739822974233,0.56924597040073
"YDR100W","YDR100W","NS",1,1,1,0.761635870651499,0.922534050339777,0.801073740671025,0.984505054751644,0.911583269666094,0.970725290904568
"YDR101C","YDR101C","NS",1,1,1,0.704473220706433,0.904060047905027,0.775444116618531,0.984505054751644,0.876573554753691,0.953671802399331
"YDR115W","YDR115W","NS",1,1,1,0.0658478818393913,0.487243057929888,0.690248777497812,0.979478603851286,0.185946813948465,0.6696548135033
"YDR119W","YDR119W","NS",1,1,1,0.489189854269127,0.810405031326795,0.65204993543114,0.977876429114367,0.683450793020016,0.895357255322461
"YDR121W","YDR121W","NS",1,1,1,0.490766266727664,0.810405031326795,0.0181695913658093,0.56771402456189,0.0510035246642619,0.449588437121205
"YDR127W","YDR127W","NS",1,1,1,0.358128448030516,0.745539429489128,0.880707170555505,0.984505054751644,0.679351611391251,0.892727637140004
"YDR129C","YDR129C","NS",1,1,1,0.00345714430252253,0.22517810974783,0.812642019948919,0.984505054751644,0.0193141409090364,0.362299324524453
"YDR133C","YDR133C","NS",1,1,1,0.327789060907417,0.732178733838322,0.946116281150761,0.987432753236572,0.673214931908581,0.890840222207613
"YDR140W","YDR140W","NS",1,1,1,0.293528090322024,0.722224332328878,0.91558260605993,0.984649842224021,0.621879398820898,0.883656736136155
"YDR144C","YDR144C","NS",1,1,1,0.163802310166664,0.61982250586008,0.544926076168218,0.957352594193301,0.304930537217555,0.762555289603463
"YDR148C","YDR148C","NS",1,1,1,0.766914070365043,0.923217431673575,0.791185787686227,0.984505054751644,0.909916368322318,0.970725290904568
