"GeneNames" "GeneIndex" "ReferenceFreq"
"YDR135C" 282 0.0012
"YML096W" 2175 5e-04
"YLR363W.A" 1729 0.0014
"YLR025W" 1490 0.0014
"YLR399C" 1755 0.0018
"YOL014W" 716 9e-04
"YMR189W" 2383 0.0015
"YHR094C" 3985 9e-04
"YOL147C" 609 0.0014
"YLR412W" 1763 0.0012
"YJR100C" 3367 0.001
"YOL021C" 710 0.0012
"YMR214W" 2405 9e-04
"YIR008C" 4206 7e-04
"YML030W" 2223 9e-04
"YLR398C" 1754 0.0013
"YCL052C" 4234 0.0012
"YJR103W" 3370 0.0011
"YMR193W" 2386 0.0014
"YBR207W" 2746 0.0011
"YJL210W" 3140 8e-04
"YBR030W" 2602 0.0012
"YBR142W" 2698 9e-04
"YKL150W" 3462 0.0013
"YEL060C" 3678 0.0012
"YOR001W" 729 0.0011
"YDR294C" 403 8e-04
"YPL082C" 1941 0.0019
"YHR074W" 3969 8e-04
"YJR068W" 3343 0.001
"YGR203W" 1365 0.0011
"YML009C" 2240 0.0014
"YKL073W" 3521 8e-04
"YNL156C" 2956 9e-04
"YDL002C" 183 0.0011
"YMR184W" 2379 7e-04
"YIR006C" 4204 0.001
"YAL029C" 4451 0.0013
"YGL157W" 1092 5e-04
"YDR059C" 225 0.0013
"YDL224C" 13 0.0014
"YNL313C" 2834 7e-04
"YDL124W" 89 0.0016
"YBR014C" 2590 0.001
"YNL100W" 3001 0.0014
"YDL045W.A" 153 0.001
"YCR023C" 4287 7e-04
"YNL213C" 2915 0.0013
"YBR198C" 2738 7e-04
"YCL002C" 4269 0.0011
"YDL088C" 120 0.0011
"YPL122C" 1907 0.0011
"YGR090W" 1274 0.0014
"YIL083C" 4136 0.0011
"YJL127C.B" 3202 0.0015
"YDL123W" 90 8e-04
"YPR154W" 2109 0.0014
"YNL288W" 2857 0.0017
"YOR116C" 815 0.0013
"YMR043W" 2283 0.0015
"YNL022C" 3070 9e-04
"YPR109W" 2077 7e-04
"YDR411C" 508 0.0015
"YPL235W" 1829 0.001
"YJL125C" 3204 0.0012
"YHR081W" 3975 0.001
"YPL232W" 1831 0.0011
"YPR173C" 2124 0.0011
"YFL041W" 4347 0.0013
"YOR143C" 837 0.0016
"YDR089W" 252 0.0015
"YGR233C" 1388 0.0011
"YGL029W" 1188 0.0018
"YJR003C" 3298 0.0016
"YMR171C" 2369 9e-04
"YJR011C" 3303 0.0011
"YOR079C" 788 8e-04
"YNL001W" 3082 9e-04
"YOL136C" 619 0.0013
"YJR073C" 3347 0.0017
"YHR100C" 3988 7e-04
"YIR034C" 4220 0.0016
"YHL004W" 3903 7e-04
"YDR376W" 477 4e-04
"YER021W" 3746 0.0021
"YER019W" 3743 6e-04
"YLR350W" 1716 8e-04
"YGR128C" 1303 0.0013
"YPL031C" 1977 9e-04
"YDL112W" 99 0.001
"YKR003W" 3586 0.002
"YPL178W" 1868 0.0011
"YBR042C" 2612 0.0012
"YOR165W" 856 0.0016
"YJL129C" 3200 0.0011
"YOR064C" 777 0.0014
"YDL022W" 167 0.001
"YGL079W" 1153 8e-04
"YGL224C" 1049 0.0012
"YHR001W" 3907 9e-04
"YBR062C" 2629 0.0014
"YNL147W" 2964 0.0011
"YCL054W" 4233 8e-04
"YDR329C" 437 0.0014
"YEL024W" 3706 0.0012
"YDR175C" 317 0.0019
"YLR190W" 1608 0.0014
"YNR032C.A" 3110 0.0013
"YLR231C" 1640 6e-04
"YMR153W" 2358 0.001
"YER164W" 3863 0.0017
"YGL086W" 1147 6e-04
"YLR351C" 1717 7e-04
"YBL022C" 2560 0.0011
"YBR110W" 2672 0.0016
"YMR005W" 2251 0.0014
"YLR183C" 1602 8e-04
"YKL191W" 3429 0.0018
"YPR180W" 2130 6e-04
"YER180C" 3875 7e-04
"YDR435C" 525 0.0014
"YOR267C" 934 0.0011
"YNL284C" 2860 0.0017
"YHR066W" 3961 0.0015
"YIL005W" 4194 0.001
"YKL057C" 3535 0.0011
"YCR017C" 4282 0.001
"YHR143W" 4021 0.0011
