"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDR086C","YDR086C","NS",1,1,1,0.682661793982839,0.99999285520842,0.710861999198304,0.999622821946429,0.836150418018083,0.999898468959961
"YDR090C","YDR090C","NS",2,1,2,0.234535450534953,0.96506035630958,0.77633592833943,0.999622821946429,0.492215624813194,0.999898468959961
"YDR092W","YDR092W","NS",1,1,1,0.943167005502138,0.99999285520842,0.281924905555815,0.999622821946429,0.618123446897213,0.999898468959961
"YDR098C","YDR098C","NS",1,1,1,0.0650842645747323,0.910987234803564,0.298207862148528,0.999622821946429,0.09591821368139,0.999898468959961
"YDR099W","YDR099W","NS",1,1,1,0.956732525871032,0.99999285520842,0.285561864284997,0.999622821946429,0.627699179794978,0.999898468959961
"YDR100W","YDR100W","NS",1,1,1,0.382001296822771,0.99999285520842,0.182353163305545,0.999622821946429,0.255240948916326,0.999898468959961
"YDR105C","YDR105C","NS",1,1,2,0.348581787117279,0.99999285520842,0.0512887456276796,0.999622821946429,0.0898236664470815,0.999898468959961
"YDR111C","YDR111C","NS",1,1,1,0.0760918046947255,0.910987234803564,0.395239975830978,0.999622821946429,0.135457963818912,0.999898468959961
"YDR115W","YDR115W","NS",1,1,1,0.294493910039745,0.997610564316364,0.103473533528637,0.999622821946429,0.13684927471411,0.999898468959961
"YDR116C","YDR116C","NS",1,1,1,0.0147487072148555,0.903246448179229,0.681779773698824,0.999622821946429,0.0563065383528394,0.999898468959961
"YDR119W.A","YDR119W.A","NS",1,1,1,0.998896218649075,0.99999285520842,0.711639557903313,0.999622821946429,0.953460114327188,0.999898468959961
"YDR122W","YDR122W","NS",1,1,1,0.645469071947902,0.99999285520842,0.194418241346596,0.999622821946429,0.385950156182522,0.999898468959961
"YDR127W","YDR127W","NS",1,1,1,0.832594394366223,0.99999285520842,0.031269904375171,0.999622821946429,0.121019378422533,0.999898468959961
"YDR129C","YDR129C","NS",1,1,1,0.518602529165135,0.99999285520842,0.910531931478533,0.999622821946429,0.82651964673735,0.999898468959961
"YDR133C","YDR133C","NS",1,1,1,0.940456771365737,0.99999285520842,0.148492641654791,0.999622821946429,0.414569014638735,0.999898468959961
"YDR135C","YDR135C","NS",2,1,1,0.490914072335792,0.99999285520842,0.107831150031601,0.999622821946429,0.208497019503017,0.999898468959961
"YDR148C","YDR148C","NS",1,2,1,0.704033063446713,0.99999285520842,0.339600645567248,0.999622821946429,0.581207640624347,0.999898468959961
"YDR150W","YDR150W","NS",1,1,1,0.897796778157344,0.99999285520842,0.834385682115649,0.999622821946429,0.965504635771966,0.999898468959961
"YDR152W","YDR152W","NS",1,1,1,0.100874130845839,0.910987234803564,0.360218223029788,0.999622821946429,0.156790209520809,0.999898468959961
"YDR154C","YDR154C","NS",1,1,1,0.0132899548034411,0.903246448179229,0.659350925741402,0.999622821946429,0.0502740195625748,0.999898468959961
"YDR155C","YDR155C","NS",1,1,1,0.501467152686629,0.99999285520842,0.622485281657224,0.999622821946429,0.67558422371308,0.999898468959961
"YDR158W","YDR158W","NS",1,1,1,0.993229756798236,0.99999285520842,0.337081376506334,0.999622821946429,0.701144688916133,0.999898468959961
"YDR162C","YDR162C","NS",1,2,1,0.0914368680351482,0.910987234803564,0.956752440200857,0.999622821946429,0.300617428644992,0.999898468959961
"YDR167W","YDR167W","NS",1,2,1,0.923438214338394,0.99999285520842,0.845422334994383,0.999622821946429,0.973972303497389,0.999898468959961
"YDR168W","YDR168W","NS",1,1,1,0.287118306329779,0.988444108133273,0.835723475219981,0.999622821946429,0.582438717820265,0.999898468959961
"YDR169C","YDR169C","NS",1,1,1,0.873540654388341,0.99999285520842,0.556422206823524,0.999622821946429,0.836713101223481,0.999898468959961
"YDR171W","YDR171W","NS",1,1,1,0.981316027486349,0.99999285520842,0.411898473551289,0.999622821946429,0.770345072046483,0.999898468959961
"YDR172W","YDR172W","NS",1,1,1,0.996774480794443,0.99999285520842,0.103786326007277,0.999622821946429,0.338147130072194,0.999898468959961
"YDR174W","YDR174W","NS",1,1,1,0.100485384759223,0.910987234803564,0.437392798386708,0.999622821946429,0.181285630046287,0.999898468959961
"YDR175C","YDR175C","NS",1,1,1,0.114798970449589,0.910987234803564,0.35761899886826,0.999622821946429,0.172134897187826,0.999898468959961
"YDR177W","YDR177W","NS",1,1,1,0.758771603285369,0.99999285520842,0.910072488206913,0.999622821946429,0.946233052057289,0.999898468959961
"YDR178W","YDR178W","NS",1,1,1,0.474174427588222,0.99999285520842,0.516425557714982,0.999622821946429,0.589417053807571,0.999898468959961
"YDR182W","YDR182W","NS",1,2,1,0.423807672844041,0.99999285520842,0.736507303050892,0.999622821946429,0.675562712852972,0.999898468959961
"YDR188W","YDR188W","NS",1,1,1,0.669206929568406,0.99999285520842,0.341656676523942,0.999622821946429,0.566021232184821,0.999898468959961
"YDR190C","YDR190C","NS",1,1,1,0.497723077706184,0.99999285520842,0.729454023710866,0.999622821946429,0.730913915760412,0.999898468959961
"YDR194C","YDR194C","NS",1,1,1,0.217117755261407,0.96506035630958,0.32295312170907,0.999622821946429,0.256464172980676,0.999898468959961
"YDR196C","YDR196C","NS",1,1,1,0.233915527318846,0.96506035630958,0.630918100609368,0.999622821946429,0.42996028718512,0.999898468959961
"YDR197W","YDR197W","NS",1,1,1,0.0994025983873139,0.910987234803564,0.871389645466728,0.999622821946429,0.298508043646092,0.999898468959961
"YDR201W","YDR201W","NS",1,1,1,0.685924320921941,0.99999285520842,0.220112182962338,0.999622821946429,0.436424547407105,0.999898468959961
"YDR202C","YDR202C","NS",1,1,2,0.226896120362172,0.96506035630958,0.0440938966202389,0.999622821946429,0.0560735019595329,0.999898468959961
"YDR204W","YDR204W","NS",1,1,1,0.162459971772559,0.935628579873219,0.68421861833759,0.999622821946429,0.355350492674065,0.999898468959961
"YDR208W","YDR208W","NS",2,2,2,0.946374985346039,0.99999285520842,0.820184405644,0.999622821946429,0.972846943530665,0.999898468959961
"YDR210W","YDR210W","NS",1,1,2,0.775448952988289,0.99999285520842,0.12823478163981,0.999622821946429,0.328966399299688,0.999898468959961
"YDR212W","YDR212W","NS",1,1,1,0.130764834812806,0.910987234803564,0.209298760407668,0.999622821946429,0.125851789282133,0.999898468959961
"YDR214W","YDR214W","NS",1,1,1,0.219342284526505,0.96506035630958,0.386789404503065,0.999622821946429,0.294137477663498,0.999898468959961
"YDR224C","YDR224C","NS",1,1,1,0.633727762582966,0.99999285520842,0.620348907208441,0.999622821946429,0.76016420924795,0.999898468959961
"YDR225W","YDR225W","NS",1,1,1,0.580658262676713,0.99999285520842,0.327837847042377,0.999622821946429,0.506139362454024,0.999898468959961
"YDR226W","YDR226W","NS",1,1,1,0.312995288426988,0.99999285520842,0.240398194846733,0.999622821946429,0.269900378645161,0.999898468959961
"YDR231C","YDR231C","NS",1,1,1,0.00170029704436125,0.737127550716937,0.568225500581647,0.999622821946429,0.00767336312603043,0.999898468959961
"YDR232W","YDR232W","NS",1,1,1,0.416248942607825,0.99999285520842,0.450755597678395,0.999622821946429,0.501582365102213,0.999898468959961
"YDR233C","YDR233C","NS",1,1,1,0.0645322606367963,0.910987234803564,0.597205510144201,0.999622821946429,0.164025313432181,0.999898468959961
"YDR236C","YDR236C","NS",1,1,1,0.170156488149294,0.939297453106501,0.387839462101895,0.999622821946429,0.245376697920573,0.999898468959961
"YDR237W","YDR237W","NS",1,1,1,0.572255235411834,0.99999285520842,0.443257720219299,0.999622821946429,0.601616035052828,0.999898468959961
"YDR238C","YDR238C","NS",1,1,1,0.34696401468016,0.99999285520842,0.670450826795055,0.999622821946429,0.571864527407789,0.999898468959961
"YDR244W","YDR244W","NS",1,1,1,0.926240209080599,0.99999285520842,0.562546605845007,0.999622821946429,0.860729468502102,0.999898468959961
"YDR246W","YDR246W","NS",1,1,1,0.548982480518649,0.99999285520842,0.30556078531576,0.999622821946429,0.4672263730868,0.999898468959961
"YDR258C","YDR258C","NS",1,1,1,0.508931052605388,0.99999285520842,0.891984375798128,0.999622821946429,0.812472033381279,0.999898468959961
"YDR262W","YDR262W","NS",1,1,1,0.876449936295726,0.99999285520842,0.512436918145145,0.999622821946429,0.808629161366605,0.999898468959961
"YDR264C","YDR264C","NS",1,2,1,0.648061065420751,0.99999285520842,0.927638899620733,0.999622821946429,0.907090197320207,0.999898468959961
"YDR272W","YDR272W","NS",1,1,1,0.832639741131891,0.99999285520842,0.361912006759238,0.999622821946429,0.662804959047947,0.999898468959961
"YDR275W","YDR275W","NS",1,1,1,0.116765643522617,0.910987234803564,0.962408627446116,0.999622821946429,0.358019821903188,0.999898468959961
"YDR276C","YDR276C","NS",1,1,1,0.558230914939808,0.99999285520842,NA,NA,0.558230914939808,0.999898468959961
"YDR282C","YDR282C","NS",1,1,2,0.773634089613857,0.99999285520842,0.126883534318614,0.999622821946429,0.326008033516124,0.999898468959961
