"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YGL213C","YGL213C","NS",1,1,1,0.120821684170068,0.871356896332227,0.735994991516749,0.999102051502671,0.304118071109406,0.999992345144005
"YGL209W","YGL209W","NS",1,1,1,0.984325085818417,0.999937200961416,0.443385504934075,0.999102051502671,0.798290559768851,0.999992345144005
"YGL207W","YGL207W","NS",1,1,1,0.470922085192219,0.971514544087987,0.895512948336635,0.999102051502671,0.785836080909624,0.999992345144005
"YGL202W","YGL202W","NS",1,1,1,0.611600159275957,0.999937200961416,0.558870818202541,0.999102051502671,0.708738270367226,0.999992345144005
"YGL200C","YGL200C","NS",1,1,1,0.770015422799518,0.999937200961416,0.964954430736806,0.999102051502671,0.963723861033825,0.999992345144005
"YGL191W","YGL191W","NS",1,1,1,0.504376818682536,0.981026856775658,0.826568524616925,0.999102051502671,0.781651270271809,0.999992345144005
"YGL189C","YGL189C","NS",1,1,1,0.860886542429776,0.999937200961416,0.827831620391964,0.999102051502671,0.954077250014566,0.999992345144005
"YGL188C","YGL188C","NS",1,1,1,0.697731938404887,0.999937200961416,0.725518643992937,0.999102051502671,0.850844755117039,0.999992345144005
"YGL187C","YGL187C","NS",1,1,1,0.902511409976959,0.999937200961416,0.78705911773442,0.999102051502671,0.953281007727575,0.999992345144005
"YGL186C","YGL186C","NS",1,1,2,0.25084661227263,0.947871498895148,0.671827578635167,0.999102051502671,0.468613806146847,0.999992345144005
"YGL157W","YGL157W","NS",1,1,1,0.800012655450182,0.999937200961416,0.873477831314589,0.999102051502671,0.949241027334464,0.999992345144005
"YGL148W","YGL148W","NS",1,1,1,0.224787658620422,0.945352989982404,0.153226742792456,0.999102051502671,0.150464125343172,0.999992345144005
"YGL147C","YGL147C","NS",1,1,1,0.559080221581975,0.999477092865876,0.145957961833391,0.999102051502671,0.286089100161317,0.999992345144005
"YGL137W","YGL137W","NS",1,1,2,0.0593633151304139,0.831823801807177,0.918737515164515,0.999102051502671,0.213185069274207,0.999992345144005
"YGL135W","YGL135W","NS",1,1,1,0.365122488893446,0.960628458666801,0.616529832933,0.999102051502671,0.560784772695366,0.999992345144005
"YGL123W","YGL123W","NS",1,1,2,0.693861625264205,0.999937200961416,0.933795499193501,0.999102051502671,0.929111645789598,0.999992345144005
"YGL115W","YGL115W","NS",1,1,1,0.225220821567492,0.945352989982404,0.864254098971125,0.999102051502671,0.513201643381381,0.999992345144005
"YGL105W","YGL105W","NS",1,1,1,0.239715479444352,0.947871498895148,0.653727253907749,0.999102051502671,0.447147079589041,0.999992345144005
"YGL103W","YGL103W","NS",1,1,1,0.669854848632441,0.999937200961416,0.249475144260001,0.999102051502671,0.466090822171972,0.999992345144005
"YGL101W","YGL101W","NS",1,1,1,0.33862431232589,0.960628458666801,0.528301098385086,0.999102051502671,0.486766492028234,0.999992345144005
"YGL100W","YGL100W","NS",1,1,1,0.833101753543312,0.999937200961416,0.145451549499712,0.999102051502671,0.37691918595594,0.999992345144005
"YGL080W","YGL080W","NS",1,1,1,0.692561767886396,0.999937200961416,0.788029947020938,0.999102051502671,0.87625878078154,0.999992345144005
